我想取消借款怎么取消,刚才申请了一次借款如何取消,1
几号开放,几时开,1
9月3号借4000分5期还，还款日是几号,今天借明天还,0
如何关闭此业务,薇粒贷不想用能否**删除,1
为什么还不扣款,为什么卡的有钱，不自动扣钱呢。,1
打不开微众的app,为什么打开微众银行APP登录成功后，页面没有任何反应了？卸载后重新下载，再登录后还是如此，无法进行任何操作？为什么？,0
1:人行征信不符合微众银行审批条件,不符合人行审核,1
又额度但是在输入密码时候页面不会跳转,密码次数过多,0
微信的微粒随心贷跟这个QQ的微粒贷是同一个平台嘛？,有微粒贷，没额度怎么回事啊,0
腾讯去死,腾讯信用为什么我打不开？,0
如何关闭此业务,我问你怎么关闭,1
为什么我用微信验证登录不了呢,为啥登不进去,1
为什么提示还款失败,我的微粒贷一直按时还款，全部还完以后，为啥不能再借了,0
1000利息多少钱啊！,10万的联系是多少,0
假如我借20000，分10个月，我可不可以提前还款？利息如何计算？,假如我贷款五个月，我使用了一个月提前还款了，利息需要付款的多久，有违约金之类的罚款吗,1
可以提取现金吗,借款到银行卡可以提现吗,1
想做微粒贷业务,微粒贷可以贷多少钱,0
什么时候能开始借款,一次借的没还清，能否再借,0
我如何成为受邀客户,如何才能成为被邀请的客人？,1
我微信里没有微粒贷。这么搞得,怎樣申請微粒贷？,0
你们公司打电话来我没接到,一直在审核中，也没接到电话啊,1
我怎么没得微粒贷呢,手机哪里打开QQ钱包,0
零钱能还吗,零钱可不可以还款？,1
去哪里借,为什么审核评估不能用又说我获得资格,0
一般多长时间会给我打电话,一般多久才打电话来的？,1
我没有获得银行审批,未满足微众银行的审批,1
农行充值限额,我绑定了银行卡之后，想把钱转到微众银行里面，是不是有限额的？,1
借一笔钱还款期限最短是多久时间？,你好！请问还款期是多久时间的？,0
为什么一直不邀请我,不是邀请的客人怎么办,0
如何更改预留电话,银行手机预留号换了。,1
可以给我资格么？,QQ没有,0
收款时间,提前还款时候还用利息,0
可以不分期还款吗，到期前一次性还完,我全部提前还清怎么没恢复额度,0
微粒贷怎么在微信上和QQ上怎么找不到呀？,我怎么换了手机以前的微信都没有了,0
你好我要提前全额还款找不到入口,如何一下子还全部款项,1
12.22我4笔借款分期一共应还多少,你好，我如果借4000，期限一个月，那每天扣多少钱？,1
开通不,帮我开通一下吧,1
1平安银行还款失败,中行还款失败,1
验证的手机号怎么更改,请问怎样更改之前预留的手机号码,1
电话打进来的时候没有接到，再次拨打要多久,申请了。但是没接到电话,0
3000第一个月还多少,借五百分几个月还,0
我本月无法还款，怎么办,为什么银行卡里有钱，但还款不成功,0
那怎么才能通过,人品值怎么查看,0
在哪里获得优惠券,在哪里能拿到优惠卷,1
你们公司大吗,起步贷多少,0
一次取现能取多少？,一次取现几多？,1
钱包没微粒贷怎么办,为什么微信上面有微粒贷图标，怎么QQ上面没显示了？,0
你好借2000每天多少利息,今天借明天全部还清要扣利息吗,0
你好，如果我想换一个卡还款，手续麻烦吗？,你好我的还款银行卡变更了怎么更改,1
下载App地址,app下载失败,0
你们有客服热线吗？,你们在线客服电话是多少？,1
我填身份证怎么显示错误,请问身份证输入错误是咋回事？我身份证输入正确呀！,1
微粒贷。没有,2，我可以申请微粒贷吗？,0
可以提现吗？如果我借了钱，一次性还完了，一个月还了，要交多少利息,可全部提款吗？,1
2支持的银行,微粒贷影响银行按揭审批吗,0
在征信上有显示借款记录吗,我借款记录吗,1
更改验证手机怎么更改,想更换手机号,1
注销,怎么取消贷款,1
你好……借一万的日利息是多少？,1000块一个月多少息,0
你好，请问可以用微信零钱钱包里面的余额还款吗,你好还款零钱里面不能还吗,1
1万元借10天利息多少,1000元，10个月利息是多少,1
多久是一期啊,如何借款，借款期限,0
提前还款后可以再次借款吗,提前还款后不能再借钱,1
为什么打开微众银行APP登录成功后，页面没有任何反应了？卸载后重新下载，再登录后还是如此，无法进行任何操作？为什么？,微众银行app打开后一片白,1
不能借钱的,不能恢复额度,0
一般会在多久会来电话？,什么时候可以再次致电？,0
借钱2000利息是多少一天,为什么余额是0,0
我想看下我的每月账单,我的账单呢,1
"额度昨天是6万,今天却降低了",我在问一下，我没用之前额度会不会降低,0
7月29买的众安天天利，至今日还没收益？,我赎回的众安天天利,1
请问一下，这个借款是多少时间内无利息的,申请成功一天后的任何日期还款都是免利息吗？,1
我卡里有钱今天是还款曰可发过来都是还款失败是不是时间还不到,你好，原来的银行卡换了，我记得前几天提前还了当期的贷款，今天又提醒我还款失败，帮我确认一下！以及如何变更银行卡？,0
不能做哪些用途？,不能买房不能投资干别的对吗,0
可以一次还清吗,24期还款的话，13000元，每期还多少,0
我可以再借款吗,你好，我已经申请贷款，可我现在急需用钱，还想申请一笔可以吗？,1
微粒代利息多少,10000每天是5五元利息？？,1
微粒贷属于哪家银行,微粒贷放款银行,1
/尴尬微粒袋，我需要你,很想要微粒贷,1
如果我将10期还款改成20期怎么改,怎么更改还款时间,1
先还一部分,先还200可以吗,1
为什么总是借贷失败,为什么借款失败请用借记卡,1
怎么办微粒贷,开通微粒贷,0
你们多久才打电话确定,一般多长时间打电话过来,1
我的身份证信息错误,请问身份证错误是咋回事？,1
我的微粒贷已经还清，怎么能打出结清证明？,还款后是否有结清证明,1
解绑银行卡微粒贷也跟着没了怎么重新启用微粒贷,微粒贷借钱已关闭，如果再次需要开通,1
什么时候再打电话给我,我昨晚申请的怎么还没有联系我,1
为什么我手机下载不了你们微粒贷,为什么手机里面没,1
一星期还怎么算,为什么呢还没邀请我,0
#反馈#我想办理微粒贷,开通个屁啊,0
5万日利息多少,利益是多少,0
3如何提前还款,如何一下子还全部款项,1
我想取消这个微粒贷,那怎么样关闭,1
有图标但是开通不了怎么回事,我信用很差吗为什么开不了微粒贷,1
那罚息是多少,逾期罚息怎么收费,1
什么时候能够开放微粒贷,什么时候可以贷款给我,0
我微信密码有其他人知道我现在又不想借钱怎么取消借款,不用打电话了，我不借了，谢谢,0
还清证明,还款还清证明我,1
4万，20个月，没期还款额,下期还款额,1
苹果手机不能吗,苹果手机不可以登录吗？,1
微粒贷怎么还不开通呢？,如何开通,0
QQ里微粒贷可以关闭吗,取消关注吧这样,0
想问下我原来有微粒贷怎么不见了？,我有7500的微粒贷的怎么不见了,1
关闭微粒贷再次开通,要重新开启微粒贷？,1
微粒贷怎么我没,微信借钱在哪里啊,0
8月27号借什么时候还款,今天借款，是要下个月才开始还款吗,0
为什么我的借款总是失败？,为什么总是借贷失败,1
太慢了直接可以取消,审核中贷款如何取消,1
绑定手机号没更改？,如何更改手机号码,1
、这单笔能借多少额度啊,征信度，怎么来,0
能把客服电话发过来吗,你们的短信验证号码是多少,0
您好，我提前还款可以吗,如果我有两笔借款，都是分期，能提前结清一个吗,0
为什么没接到电话,为什么客服一直不联系我,1
还清借款多久可以在借款,贷款全部还完多久能再次贷款,1
你们银行可以办信用卡吗,你好，你能这个银行能办理信用卡呢？,1
为什么我的手机没有微粒贷帮我开通。,为什么昨天申请的到现在还没消息？,0
如何使用微粒贷,开通后可以使用吗,0
你好还款失败什么情况,卡里有钱，但是提示还款失败,0
怎么我朋友微信没微粒贷,在哪里打开钱包？,0
想更换手机号,咨询一下我的银行预留手机号码已经改过来了为什么还要发送到以前的手机啊,0
你们什么时候扣款,借多久还款不用手续费？,0
逾期怎么罚款,如果逾期了，可以申请延迟还款吗？,0
为什么现在手机还不能微粒贷啊,为什么我手机没有贷款功能,1
昨天忘上班忙玩到家忘转账还款了晚还一天算逾期了吗,逾期还款了额度就没了吗,1
为何审核失败,你好为什么我都审批过不了呢？,1
怎么消费,华众银行可以快捿支付吗,1
先还4000可以不,借钱分期还款账单日,0
一般什么时间播打电话,一直等待电话确认已经三天了,0
为什么说不能查看额度,为什么我的不能查询额度,1
7抢购活动,iphone7支付,0
刚才没接到电话，请重新打过来，谢谢,没有接到银行电话,1
我的还款日期,我几号开始还款,1
银行卡里有足够余额，为什么还是还款不成功,还款只能分期吗？不能一个月或者几天全部还款？,0
我是建设银行的卡,没有绑定银行卡可以开通吗,0
这是什么公司的产品,什么功能,0
如何通过审批,审批不通过,1
凌晨扣款失败怎么办？,还款没有成功吖,1
借钱后等电话确认,借款后要银行打电话来确认才能借，是吗,0
开户怎么说我验证码失败,一直开不了户，咋回事,1
17号怎么没有自动还款，平安银行,为什么凌晨扣款没有扣？,1
绑定银行卡几次都是系统提示不匹配，确定输入的信息准确,绑卡验证的时候，户名是什么？,0
开通条件,开通需要什么资格,0
你好，这期延期三五天行吗,为什么算我逾期,0
我钱包里没有这个选项,借款后钱到哪边领取,0
刚刚电话占线，没有接到电话,我电话错过了,1
(⊙o⊙)啥？时候能开,开通微粒贷需要什么条件,0
手机号可以换？,电脑端,0
怎么个贷,怎么加入微粒贷,0
我要一下对帐单明细,我现在的账单,1
可以发我的那个帐单来吗？,1看业务账单,1
一般多久能收到审核电话？,一直是电话等待,0
怎么查消费记录,怎么看流水,1
借款期现,你好，请问一下：借款期限最少5个月吗？是否可以更短呢？,1
现在不能不理还款嘛？,我现在没办法还款什么原因,1
一直在等待电话通知,一般审核需要多久,0
微粒贷要绑定什么银行卡才能用？,7：支持什么银行,1
6000的日利息,10000元借20月利息是多少,0
我今天还贷，5点没有扣成功，,你好，今天凌晨我卡里余额不足扣款失败，我现在卡里钱够了，什么时候再扣款？,1
信号差收不到电话,不好意思，我在上班没有听到电话,1
我怎么开通不了微粒贷,给我申请开通微粒贷,1
什么原因没有通过审核,为什么还款及时会提示综合评估未通过,1
本期帐单,账单详情,1
怎么退出来,微粒贷没用过，怎么关闭,1
13000元35天的利息多少钱？,100000每日利息是多少啊,0
为什么我的微信上没有微粒贷,…为什么不能进入,0
一般在申请借款后多久会打来电话确认,借款后多久有电话确认,1
但是每笔不能超过4万？,你好怎么单笔最高才借几万啊,1
单笔最多贷几万一天最多货几万,单比最高借40000,1
审核电话要等多久,审核需要多久,0
等待电话确认,银行电话什么时间来,1
你好！我申请的借款，为何反馈是审核未通过？,你提交了，怎么到现在没接到审核电话？是不是借款失败了,0
你好，借款在哪儿申请,你好，借款怎么办的,1
为什么突然微众银行审批不过关,为什么会贷款未通过,1
请问怎样更改之前预留的手机号码,想更改预留手机号,1
关闭微粒贷后如何重新启用,哦先开通微粒贷以后会用这样的记录慢来会好的…,0
你好，我想咨询一下，我能在微信钱包里关闭你们这个微粒袋么，暂时没这个需求，，等有了再开？,为什么提示我输错了,0
我这个微信怎么没法微粒贷啊,为什么没看到微粒贷,1
怎样成为微粒贷邀请的客人,怎么样可以收到邀请,1
如何更换还款银行,你好，网上银行还款顺序已改，看能否扣款,0
你好，我想请问下借款后可以只用几天就还款吗？,你好还款期限有没有宽限啊,0
主要是卡在补充身份信息这里，提示格式错误,信息输入次数过多,0
为什么我的招商银行卡不能绑,民生银行卡无法绑定,1
微众银行存钱能开通微粒贷吗,微粒带必须绑定银行卡吗,0
五点前还款失败,今天还款没有成功,1
a错过了两个电话，什么时候来电话,一次未接来电，多久再回访,1
我从新绑定一张卡可以不,我之前绑定的还款帐号丢失。补回的卡的帐号与不同绑定的帐号不相同不知怎么更换,1
更改手机,如何更改预留手机号,1
为什么没通过,为什么评分不够,1
什么时候额度可以恢复,欠款一次性还清，额度是实时恢复吗,1
关闭微利贷,103616这个号码是不是你们的短信发送至贷款额度的审核,0
怎么没有扣款啊！,还款后额度没有变化,0
你好，我能申请贷款吗？,取消开户,0
微信号怎么没微粒,2.为什么有微粒贷款,1
任何更换电话号码,我更换手机号,1
你未满足微众银行的审批要求什么意思,不满足审批,1
我想问下提前还款什么时候可以再贷,我提前还款后能否再贷,1
怎样重新绑定,借款成功是否到我绑定银行卡,0
我的手机不支持？,他手机怎么没微粒贷,1
查询还款记录,在哪里看还款记录,1
如何还,17点也没扣成功怎样用其他银行卡还款,0
钱在银行确认中，我可以取消借款吗？,你好我刚申请了贷款的，能不能帮我取消了他,1
额度是全款还完才提升的吗,我的额度何时能恢复,0
QQ上有微粒贷怎么微信上没有显示,"QQ已用微粒贷,怎么微信没有",1
还款后额度怎么提的更高一点,为什么我这里显示的额度是100000可是我填写的时候只能写10000,0
15号扣钱，到现在还没有扣钱啊,再次扣款失败,0
我开通不了微粒戴,都正确开通不了是怎么回事,1
不同银行卡都可以借钱,不能借款说个,0
为什么我没有借钱功能,ApP怎么下载,0
可以提前还钱吗？,分期之后可以提前还清欠款吗,1
你好4月26日还款，是不是25日24点前存入,不可以提前只还一个月的钱吗,0
个人信用查询,交易记录在哪里查询,0
不好意思刚才没接到电话，现在可以打过来,3次电话都没有接到怎么办,0
如何额度？,人工提额,0
今天存款怎么还没扣款呢,两次扣款都没扣了款,0
以前手机号码已经丢失验证码收不到怎么办,你好，我接收验证码的手机号码变更了，收不到怎么办？,1
我怎麼不能還款啊？,没法还款咋办呀,1
身份信息错误,借款时手机验证码错误次数过多,0
我代五千蚊月息多少,现在微粒贷的日利息是万分之3还是万分之5,0
我想问下审核时间,什么时候通过审核？,1
10个月多少利息,0.05一月一千是多少利息,0
为什么我没有微粒贷为什么我没有微贷粒,为什么我没被选中,0
可以改还款日吗？改月底29号因为我们公司25号发工资撞到星期六日工资都没到账,可以更改一次还款日期吗？,1
彻底取消微利贷,关闭微粒贷,1
怎么取消借款啊,未看到申请成功，可以取消借款吗？,1
可以申请吗,开通不了微粒貸,0
一般借款后多久会打电话过来,借款后几天能来电,1
最迟什么时候接到银行电话,你好别人给我账号说可以用微粒贷是真的假的,0
何时邀请我0,怎么才是微粒贷邀请户呢,0
能贷款不我,我能借钱么,1
开户，获取验证码，点击不了,微众银行开户绑卡（邮储卡）失败,0
手机qq上有微粒贷，为什么微信上没有,qq钱包有微粒贷，但是不显示贷款额度是什么原因呢,0
个人还款证明,我要开结清证明,1
我问你。还什么时候能抢到红包，你气死我。了,微众银行是腾讯公司旗下的吗,0
什麼時候可以貸,什么时候可以借到帐呢,0
怎么获得名额,我昨晚贷的，一直没电话来,0
你好，我还完款能给我开个结清证明吗,你好，请问我提前还清可以提供结清证明吗？,1
微粒贷不管贷多钱利息都是百分之五计算收取吗？,微粒贷利息是几分,1
可以貸多少錢？,一般能借多少钱,1
提供资料,要填资料吗,1
微粒贷开通失败原因,我怎么开不了微粒贷呢？,1
登不上了,我今天早晨已经尝试登陆了一个小时，一直登陆不上，显示请求超时,1
我QQ怎么没有微粒贷啊,qq里面没有微粒贷,1
Kaitlmn开通微粒,:怎么申请微粒贷,0
为什么借款输入手机验证码就突然没了,为什么验证码输入无效,0
借款了提示等待电话,微信上有QQ没有,0
如果撤除绑定的银行卡,银行处理失败,0
借款可以用于微信消费吗,余额宝属不属于证券投资？,0
不可以申请借款是不是,、我己借了一万五，还可以再借么,0
一笔最高借40000,你好，单笔只能借4万嘛？,1
银行处理失败,怎么老显示信息核实未通过,1
为什么提示请求信息非法，借款失败,征信不符合,0
你好，我的借款还有好几个月还清，如果我现在提前还清，额度什么时候可以恢复,我有额度，但是借了，然后提前还清。现在为什么借，显示未满足审核标准？我没有逾期过啊。,0
:能调高额度,一周年不给额度,0
建行众银行卡限额是多少？,请问一下，微众转到银行卡有没有限额？,0
我想使用微粒贷,我要借点钱,1
怎么改还款卡,还款顺序已经修改，可以扣款,0
开局结清证明,如果我还清款，如何拿到结清证明呢？,0
绑定的银行卡不见了怎么办,你好我在绑定银行卡的预留电话号码早已变更过了，可是最后的验证码还是显示发送到我原先的手机号上了，我原先号码已经不用，请问该怎么办？,0
w我为什么没开通微粒代,开通微粒贷,0
逾期罚金怎么算,我还欠款吗,0
怎么qq上还没有微粒贷啊,微粒贷在哪,0
昨天晚上申请完成，到现在还没打电话给我确认,你好。能帮我1,0
你老板,微众银行董事长是谁,1
10万利息多少,100万使用10天如何计息,0
2、我昨天申请的贷款显示需要电话确认，但一直没收到电话,4号申请的怎么还没有电话确认,1
在那里借钱,微粒贷怎么还没开放,0
如果现在借款，十五分钟后未到帐，明天就不想借了，能取消吗,怎么取消借款啊,1
可以退订吗,取消借款申请算了,1
我微信流水不会低，为什么我找不到微粒贷开通口,微信钱包里的没找到微贷,1
到期没有本金没还光还利息可以嘛,可不可以帮我打个无欠款证明,0
6微粒贷申请,在那里办,0
#反馈+我的QQ那么高等级，以及开通那么多年的各种服务，为什么没有微粒贷的资格？能给我开通吗？#钱包妹,/微笑，我怎么还是没有微粒贷,1
多久才能提,多久能批准,1
为什么我的借款未通过,为什么借款一直失败,1
为什么我的微信曾经有过微粒贷图标但现在却不见了,微粒贷界面不见了,1
电话确认一般申请后多久给打？,电话一般是什么时候打过来,1
为什么我卡里有钱，但是提示自动扣款失败？,钱在卡里为什么没有自动扣除,1
怎么开通,开通权限,0
我昨晚已经还款了怎么还一直提醒我逾期,已经自动还款，为何还有逾期提醒,1
取消微贷服务,取消微粒贷额度,0
为什么不断要我输入支付密码和短信验证死循环,密码密码密码密码密码密码密码密码密码密码密码密码密码,0
借款后为什么没有电话打进来确认,为什么申请借款后等待银行电话迟迟不来,1
可以取钱出来吗,能不能取现,1
为何转帐到活期失败，银行也扣款了,我怎么老借款失败呢,0
咋开通微粒号,又不说话怎么申请微粒,0
请问，还款日到了，可以往后推迟几天吗？,比如是在还款日第二天才还清，算逾期吗,0
何时能要请到我,办理借钱还钱业务有没时间规定，下班时间也能,0
微粒贷那个等银行电话确认要多久,支持的银行长,0
为什么我钱包里找不到微粒贷入口,我微信的窗口怎么没微粒贷呢？,1
左在那里获得优惠券？,如何得到优惠券,1
为什么借款出现输入资料错误次数过多呢,身份信息输入错误过多.是不是..无法借款..,0
为何我没微粒贷。,为我没微粒贷？,1
为什么我的手机没有这个功能,不好意思，刚刚手机没有电了,0
微老板怎么借钱？,老板，什么时候提额。,1
你们额度最高就是5500吗？,为什么一次最高只能4万,0
不用借了,你好，我已经提交借款申请了，但是我不想借了，怎么取消？,1
服务号码,人工热线多少,1
审核人员联系我如果我换了号码请问怎么弄呢？之前的号码没有用了！,你好微粒贷借款到最后手机号码验证号码换过跟现在不同怎么过,1
为什么不打审核电话，直接发短信就说审核未通过,但是现在借款没有电话打来审核直接就失败了,1
何时可以被邀请,你们快点邀请我把,0
您好，咱这能贷多少啊？,能借多少,1
"为什么借代不成功,",能在后台查出贷款失败的原因吗？,1
苹果系统上没有微粒贷,苹果手机不可以登录吗？,1
提前还款，后面的利息还是按正常算，还是计算至提前还款的那天？,扣款时间,0
借款期限最短是多长时间,借款的时候是不是自己可以填写借多长时间，,1
一直没有来电过,6月1日申请借款，至今还没有接到银行的电话确认,1
为什么,怎么绑订银行卡,0
输人支付密码到验证码下步又回到提示输入支付密码,支付密码是什么,0
确认借钱之后就好了吗,到帐需要多少个工作日,1
我微信里没有微粒贷。这么搞得,我刚刚看了木有微粒贷图标,1
你好，刚才没有接到贵公司来电,不好意思，我在上班没有听到电话,1
我多次输错姓名和身份证号，怎么办？,在输入身份证号的时候，只输入了一次却被提示多次输入错误无法借款，是什么原因呢,1
我的微粒贷还款记录怎么不见了,我微信钱包中原本有微粒贷的，为什么会突然消失呢,1
能不能重复使用微粒贷,哦先开通微粒贷以后会用这样的记录慢来会好的…,0
为何我多次借款都正常还款，现在有额度确不能使用?,为什么我按时还款，但是现在无法借钱了呢？,1
借的款可以用来还信用卡吗？,有没规定次日几点前还款才不收违约金？,0
可以分期还款么？,分期后提前还,0
什么时候可以申请借贷,什么时候可以回复借款成功,0
我想问一下我能借八千五，可是在操作借款的时候发现系统默认的分十个月还清，我想随时还清，可能一星期左右就能还清了可以吗,明白了意思是全部还清是不需要缴纳的，是不要这个意思,0
上午扣款没成功，再次扣款几点,17号怎么没有自动还款，平安银行,1
定期存款安全吗,微众定期存款有本息保障吗,1
为什么综合评估未通过是什么？,为什么不能通过呢？我不明白你们的标准,1
已申请的借款如何取消,不打算借款了，电话也未打来审核该如何取消,1
我可以借款7000，这个一个月利息是多少啊？,这利息怎么算的？,1
为什么不开通,为什么我申请不到呢,1
呵呵，等你推广到我这，不知道猴年马月了,为什么我名下有房子的额度才84000，我朋友没房子都有20,0
为什么会提示评审不通过啊,为什么微粒贷显示未通过,1
请问综合评估没有通过是怎么回事呢,怎样的用户才能达标,0
看不见在哪里,我微信里没有微粒贷我要借钱,1
求预约申请名额，谢谢,借钱在哪儿,0
一般多久才打电话来的？,一直等待电话确认已经三天了,0
微粒货微信里找不到,我怎么换了手机以前的微信都没有了,0
刚刚因为我预留号码不是本人的，所以审核未通过，重新申请有用么,再次审核未通过,0
11点多就打款了怎么还没到帐啊,2个小时了，钱还没到,1
为什么我朋友有，我没有,不是受邀请客户，就不可以是吗？,0
为什么我的审核没有通过,无法借钱，但有图标,0
不好意思哈，这几天忙的忘记了。待会就还。,两笔借款是同一天还款吗,0
为什么我有额度借不了,几个月提高一次额度？,0
qq上微粒贷和微信上的是一家公司吗？,QQ的微粒货和微信的微粒货是一样的吗？,1
可以申请延迟一天吗？,可以逾期一天吗？逾期了他会自动扣款吗,1
你好问下借款的还款期限是多久,你好如果我分5期2期就还清后面三期还要付利息吗,0
还款后要多久可以再借款,还款日是多久,0
为什么还清贷款，额度没有回复的,为什么我没有额度为什么我没有微粒贷,0
提前还贷,请问。等我有钱啦可以一次性还款嘛,1
为什么我设置了自动还款，到了还款时间却没有自动还款呢？,为什么银行没有自动扣款？,1
显示是未满足微众银行审批要求,我想贷款，结果说，未满足微粒银行的审批要求？怎么才能满足微粒银行的审批要求,1
日利率是多少啊,请问百分之0.05的月息是多少？,0
为什么没有额度信息呢？,为什么我还完了现在没有额度了不是说循环借吗我从来没有预期过呀,0
变更还款银行,其他卡还款,1
今天我还款，钱够了，怎么显示还款失败,为什么提前还款会一直失败？,0
如何办理银行卡,可以转到别人卡上吗,0
30000元借10天利息是多少？,1万一年多少利息,1
请问还款可以换其他银行的卡吗,怎么用别的卡还,0
为什么会出现综合评估未通过,为什么会显示审核不通过,1
什么呀,请问你们的对公帐号和银行抬头是什么,0
为什么你们的app登录不上的。一直都是loading转圈圈的状态,微信授权无法登录,1
没接到电话.怎么办,刚才电话确认没有接到,1
人工提额吗,怎么样比较快升额度,1
微众银行转出有限额吗？,汇款到微众卡有限额吗,0
提前還清后可以繼續借款嗎,你好，我有一笔贷款，如果现在提前还清，稍后还可以再贷款吗,1
提前还款了，有需要可以再借吗？,我提前还款后能否再贷,1
我扣款日期是24号，现在为什么还不能手动还款呢,我说可以十号还吗，我现在无法还款,0
1何时会邀靖我使用微粒贷,1。何时会请我微粒贷款,1
免息劵,免息卷,1
微粒咨询电话号码多少,客户电话多少,1
不是邀请人，怎么借款,不是客人怎么办,1
为什么贷款,下载了，可我想贷款，找不到关于这个的,0
为什么我没有这个项目？,我一年仍然没有开通,0
点不进去阿,进不了业面,1
你好，请问我微粒贷借款为什么评估未通过,为什么不对我开通,0
微粒贷还款周期最低五个月，如果我今天贷款，可以明天就全额还款吗？利息就是算一天的是吗？,哦，利息只收到还清全款那天，之后的利息不再收取？,1
原来我有微粒贷，后来不见了,就是这个微信上的微粒贷没有了？,1
今天是还款日，扣不了不会逾期吧？,今天借款啥时是还款日期呢,0
一直没打电话核实,一直没打来,1
可是我找不到微粒贷啊,卡里的钱够还款的怎么还没还款,0
4:怎么计息,微粒贷的利息是多少,1
不能还款什么意思,靠，为何不能通过微信零钱还款，害我又冲进来了，现在又提现，好不完善,0
为什么别人手机借钱不到类,为什么手机打不开,1
你好！请教个问题，微众银行是QQ号或微信号登陆的，那如果QQ号和微信号被盗了，微众银行登不上去怎么办？,号码被盗怎么办,1
提前还款影响额度吗,我借款分期还款提前还款需要缴违金嘛？,0
审批未通过,审批不通过,1
邮储银行卡绑定失败,为什么我的邮储银行卡绑定不了,1
可以延后吗,下个月一起还行不行,0
我要取消我的微粒贷,请帮助我关闭微粒贷,1
什么时候可以用到借款服务,什么时候能够开放微粒贷,1
为什么当前没有额度,很多朋友都由额度为什么我始终没有额度,1
如何变更电话号码,银行卡绑定手机号更改了！为什么还是原来的手机号,0
如何申请更改还款日期,如何更改延迟还款日期？,1
0.05%是不是100元一天的利息5分钱？,9000元分20个月，一月多少钱,0
关了微粒贷吧，你们,取消怎么取消,1
为什么我木有额度,为什么我是受邀客户，但是却没有额度，,0
个个都可以用，我不可,为啥他能用，我不能用,1
在吗？支持的银行,建行,0
他行转入微众卡为什么没有实时到账,刚刚从银行卡转入微众银行，怎么没有立即到账呢？,1
12个月还款1万元多少利息,10000按20期还款利息是多少,1
多笔多款利息计算,多笔借款利息怎样计算？,1
怎样可以通过,要评估些甚么呢？,0
提示为不满足审批要求,有看到图标，但显示无法满足审批,1
可以提前还款吗？比如三天或者五天就还款？,可以提前还清吗,1
额度提高一次需多久,在还款期间会不会提高借款额度的？,0
提前还清之后能否继续借款？,我现在提前还清是不是可以继续借出来啊？,1
如何换自动还款的卡号,当时绑定的还款银行卡注销了怎么更换,1
您好，微粒贷来了两次未接来电提醒，但我并没有接到微粒贷的来电提示，有什么问题吗？,“扣款成功会有信息通知吗”,0
Android系统没有,不好意思，前面出去手机没带，,0
几号可以到,审请款没到,0
你好，我银行卡绑定的手机号码没用了。现在验证码收不到能怎么办啊！,以前的手机号收不到验证码，,1
借4000的话是怎样算利息,怎么我今天借款。到下个月18号就有50的利息。是怎么算出来的,1
可以帮我开个结清证明吗？我这边房屋贷款需要这个证明,你好，我己还清所有贷款，是否需要贵司出具还清证明？会否影响到日后我到传统银行的贷款？,0
你们不扣咋,10月12号凌晨怎么不自动扣款还款呢？,1
我没有微粒贷，能推送给我吗？/抓狂,我申请的时候没有看清，结果输入身份证次数多了，现在无法申请了？我什么时候可以再申请？,0
怎么我这没微粒贷,为何我微信没微粒贷呢,1
微粒贷什么时候能邀请我啊,微粒贷什么时候邀请我哈,1
怎么才有微粒贷,亲要怎么才能有资格,1
更改卡号了，如何还款,怎样变更还款银行,1
借款我可以取现金吗？,我借到的钱可以到银行取现金出来的吧？,1
你好！为什么我的现在都还没扣款？,11.22日7.55还的钱怎么回扣款不成功,0
支持安卓系统手机申请吗？,我的手机验证的手机号不对怎么办,0
2500几时到账,一般几点后不在接受借款申请,0
亲几时可以开放微粒贷,什么时候才能开能微贷,1
为什么银行审核不通过,你好，我的审批怎么没通过,1
不满足客户要求,不符合微粒贷要求,1
把微粒贷帮我关掉,请帮助我关闭微粒贷,1
之前的推送怎么都没有了，说好的红包呢,其实能理解试运行阶段会有这样那样的问题，但发布通知的时候建议明确起始时间，并与适用商铺事先沟通，尽量避免连服务台管理人员都一脸懵逼的情况,1
能贷多少,我可以贷多少钱？,1
什么时候邀我开通微粒贷,借贷时间,0
借款能提现不？,我借的钱可以直接取出来吗？,1
借款不能用于购房,借贷用途,1
为什么还不给我微粒贷,下午五点还会扣款，怎么没扣？,0
为什么显示未满足要求呢,为满足审批要求什么意思，可以详细点么？,1
1000元，每天的利息是多少钱？,1怎么计算,0
综合评估的依据是什么？,亲，我这综合评估未通过为啥钱包会出现微粒贷呢,0
15日晚一点还款行不行,10个月还,0
你好，可取现金出来吗？,你好我这个款可以全部取出来进货用吗,1
如果我今天借款明天还如何收取利息,借款6500每个月还多少,0
一次性提前还款,为什么提前还款总显示系统繁忙,0
为什么我无法借贷？显示未满足条件呢,不满足条件是什么意思,0
一般等待确认时间是多久,下午申请的电话确认要多久,0
还款卡想改银行怎么改？,怎么还款，我账号改了,0
未满足审批,如何能达到审批要求,0
如果不用了一次性还款怎么样还,在吗？可以提前还款吗？,0
什么开始可以借款呢,什么时候开放借款,1
借款和还款的日期,忘了今天是还款日，卡内余额不足，现在卡里有钱了，还扣今天的利息？,0
逾期1天,我逾期了，过了1天才存款进去，怎么还没自动扣款,0
你们把我开通一下,再不开通，就用蚂蚁借呗了,0
怎么进微信钱包没有看到你们的帐户呢,？我的可借是8000哪为什么我不可以借贷呢？,0
如何关闭微粒贷功能,怎样取消申请微粒贷？,0
